clean_document_sentences,reader_attention_of_each_word,average_reader_attention,sentence_length
derrière cette évolution gestion cest performance chère ministre lenseignement supérieur valérie pécresse recherchée,"[7.9242157220183753546e-164, 1.1058062674670290879e-187, 1.5834136658797312089e-146, 4.294214695263558146e-191, 7.711734789761034333e-228, 8.848208842669558148e-175, 1.45719561580914686e-115, 4.896901299791484189e-176, 5.6544194883093613474e-202, 3.4653621952791743924e-227, 1.2786444212237800727e-194, 5.2232746374153677847e-174, 6.153749762639912746e-178]",1.1209197044685745e-116,13
gérard blanchard président létablissement rochelle estime quun bel bien train dêtre franchi sens établissement accueille étudiants,"[7.407192611034093711e-161, 9.579684666070084409e-243, 1.286036002966066125e-183, 4.94487625763921154e-162, 1.4478494406797959068e-168, 2.8025288476131746661e-182, 1.4886004182396601435e-203, 1.7573845431070625611e-211, 4.831796775719628772e-200, 1.110430694463576695e-223, 5.3540859091164829603e-197, 1.596899097976118583e-209, 5.819232991183554925e-183, 7.052545913221357435e-218, 6.6450189800297975365e-212, 4.3678374736566839688e-173]",4.938550238492079e-162,16
lautonomie a permis créer fondation aide améliorer démarche pédagogique,"[1.2168493486111626865e-153, 1.8608979835748455458e-220, 4.5405727889281470016e-201, 1.2949726434305116382e-180, 2.648794258589158006e-148, 8.1861214451901674303e-194, 1.7806611251880802026e-178, 3.4192000714473728615e-189, 1.9288276208262232449e-205]",2.943118252314049e-149,9
ainsi allonsnous ouvrir janvier diplôme maison heures cours formera étudiants masters approche plus tranversale futur métier dingénieur résume président rochelle,"[1.7851467977765834468e-228, 1.1466136629980696699e-168, 2.9985448453689797284e-145, 1.2123891156706058314e-183, 6.665138026071697379e-200, 8.105900517390143391e-148, 9.4345124977721143955e-158, 8.507456838263852966e-140, 2.1880791087329204487e-198, 2.5367198823488780813e-120, 4.9154746177218548885e-191, 2.3281375545600445462e-205, 3.1236677370409461255e-182, 1.6042749347555334486e-30, 4.6111497771982031097e-156, 2.1964823785219124496e-181, 9.861097070703380662e-200, 3.1528888883716691906e-176, 2.3872421352273024625e-103, 3.4692729250745221196e-138]",8.021374673777667e-32,20
cette formation complémentaire a bâtie industriels présents fondation,"[1.5847205506671842027e-173, 1.5421154068513589295e-185, 2.9834478582184613043e-167, 1.7091935620129189477e-179, 1.0461034589009484459e-40, 4.420066586298272897e-171, 5.0550294491928800894e-115, 1.3613266592056449849e-192]",1.3076293236261857e-41,8
devrait contribuer améliorer taux dinsertion étudiants master destinée,"[3.0615308923273889237e-189, 4.1972755125720919292e-173, 3.094937796013710748e-168, 5.578525615377859075e-152, 7.353414318939277274e-189, 5.4511012696701958247e-70, 2.415257211862864797e-96, 1.04090219634965741646e-135]",6.813876587087745e-71,8
élément dimportance lheure où cinquième budget universités corrélé leurs performances,"[9.123206447093522867e-171, 2.544136231898164294e-85, 6.1270821139141026607e-139, 5.2945708363943537698e-151, 3.7547205973542649771e-168, 8.491803553868762158e-103, 1.8298491267721684148e-203, 4.116276058066098766e-167, 3.9392334576004974414e-134, 6.4805311547192691507e-216]",2.544136231898164e-86,10
parmi établissements rejoignent liste autonomes figurent essentiellement universités pluridisciplinaires comme parisxii parisxiii nantes dijon besançon avignon brest lorient,"[1.2866567148737627866e-165, 6.324281756449508137e-128, 1.1431799878434407521e-149, 9.401788853031004093e-199, 8.880115701308840011e-148, 6.772988452553472821e-187, 2.0145141130635718305e-155, 2.2029824018566004588e-173, 6.152245501093267692e-197, 1.2355953773359561458e-150, 3.6082190664349461078e-189, 2.277729813499117449e-180, 2.729230473175259306e-149, 1.0594983238767218671e-183, 7.5675380514449207573e-126, 4.4136773005699353257e-159, 9.7165647518935824475e-186, 6.963114863043173287e-145]",4.239322705005231e-127,18
aussi universités plus spécialisées droit parisii sciences exactes rennesi,"[6.645622789276679636e-132, 9.36427423046750891e-193, 1.1241901548535949723e-209, 3.4600005047902537016e-183, 1.2194103202235448262e-123, 2.7859880948174722177e-137, 1.5280154989847217709e-125, 2.9805246352257312004e-211, 4.1380253369511696172e-212]",1.3718783131767142e-124,9
a lexception notable rennesii plus marginalement bordeauxii très peu sciences humaines linstant passées rce,"[2.6124993697394669788e-189, 3.448543658728245014e-105, 8.367831479482943692e-117, 6.090962362682865407e-153, 1.8346565506810637307e-157, 5.4116340693695650323e-185, 3.386039996671446138e-110, 9.862257639423758285e-65, 2.2020830020328035048e-144, 1.3739710916224402739e-183, 2.3110738734699207558e-165, 2.4154740096784332852e-154, 9.016512285929096084e-107, 2.9945588142286054496e-67]",7.06585944826146e-66,14
trentaine détablissements restent encore hors processus dautonomie parce quelles lont encore demandé parce quelles lont obtenue figurent bastions sciences humaines comme lyonii toulouseii parisi iii iv viii,"[5.1251329621897845197e-154, 9.2569759112316774e-110, 2.4801577865405254828e-157, 2.7149459270084256954e-150, 2.0989899374017446738e-125, 4.1431953471877948965e-165, 3.7466133113329881596e-146, 9.796711557289001681e-165, 7.889208207619771475e-134, 2.7343710275164320726e-150, 3.8909228814872566315e-164, 1.1244271499283511126e-161, 8.836954156832872396e-182, 2.1225634235871251504e-172, 1.4020694485689880228e-175, 2.225904346807934809e-191, 3.7730087116906458958e-102, 1.5975575949228923535e-159, 4.519400046241116254e-148, 1.950414641462829099e-136, 1.6247475758534666245e-110, 9.806800061289517547e-153, 1.3428294085043369085e-195, 3.39083823364751201e-163, 3.6671777639225742872e-152, 6.3484731351894379095e-167, 1.4825102243202814626e-156]",1.397410674262178e-103,27
reste jusquau janvier sy préparer,"[1.2322477060820364234e-150, 3.1659206101606313947e-87, 2.734954019135991589e-94, 5.6354857903255934136e-117, 1.6067441148188905015e-184]",6.331841767312067e-88,5
deux ans selon lexpression valérie pécresse lexpérience donne envie autres maryline baumard philippe jacqué,"[7.7528277608250089023e-140, 1.260802673564474336e-139, 4.4678534010176079057e-100, 1.4927918948730214624e-167, 6.562365106758816358e-181, 5.488270024474112017e-125, 8.646120159319883873e-121, 1.1892702747003448612e-100, 9.66013268742299707e-124, 1.9853628463807538091e-166, 6.836373427619284104e-198, 1.3102163850115297343e-97, 2.6228512725670028582e-174, 9.0262888326294568844e-177]",9.399096490623198e-99,14
maryline baumard philippe jacqué,"[1.5433146273912983838e-194, 9.356802986559827777e-79, 4.7935975970472935686e-111, 0.0022822330405723308346]",0.0005705582601430827,4
