clean_document_sentences,reader_attention_of_each_word,average_reader_attention,sentence_length
caslà direction réfute l expression « droit retrait » préfère parler d un simple « dépôt sac » refuse payer jours non travaillés,"[1.3962951104629407518e-599, 2.92537856510486201e-533, 5.7844245349521783183e-369, 1.255443729006063658e-448, 1.14758327336413169904e-532, 1.1325278731733459123e-493, 6.9891817941825679244e-443, 1.2630790209127542006e-540, 5.2124232604947873307e-550, 2.9972858586619194262e-474, 5.1453165250792398284e-410, 9.160944960142883884e-537, 9.922444669443766378e-397, 6.1048744609739527166e-602, 1.5136834915025519393e-628, 6.5176213296009377354e-573, 2.0966549409325494338e-556, 2.7053150232267216224e-652, 6.220491195761067423e-576, 1.3428416950575562162e-636, 1.03592718285220422687e-519, 2.2586814996924792796e-623, 3.1447217854984734364e-647]",0.0,23
syndicats ici sudrail là cgt considèrent revanche danger bien « grave imminent »,"[2.442279188450999741e-591, 7.798081365275433681e-515, 1.1538900985397063472e-666, 1.9685201971518519753e-509, 3.1982126278543951665e-534, 1.3500691430339667422e-471, 1.6628016246940382235e-525, 9.201545371876239881e-367, 1.8290267780296668852e-569, 1.07146680853659140335e-328, 1.1892095011781202197e-606, 4.236318132147865145e-352, 1.4828687961565901704e-597]",0.0,13
pourquoi grève duretelle aussi longtemps jeudi janvier lendemain l agression « tout normal sauf organisations syndicales négocié direction n a voulu améliorer sécurité » précise fred lecteur,"[2.0817807839621846364e-310, 1.4209198499344584022e-438, 4.0498304440098933728e-224, 1.3096876098558086204e-517, 2.1544378551170666799e-170, 4.6674852701785111962e-414, 1.9214645465114890066e-190, 8.1469624785181725136e-415, 1.332836949016038269e-92, 1.4809925817399247277e-377, 3.0593214595782972571e-317, 1.0678767953127552806e-587, 2.999637744724010904e-64, 1.4077549760817910675e-495, 3.698304219356628545e-405, 2.513522069276425678e-557, 2.2024136500002875661e-182, 7.5088091888610551965e-495, 2.195782504439038136e-153, 1.4344163102259956702e-360, 1.3915339372082900685e-304, 6.2458005750475396396e-452, 3.6609284002573903546e-256, 1.512821703066316964e-327, 3.5155028573370674202e-319, 3.5079719742334019523e-465, 0.9999999999965126381]",0.037037037036907874,27
syndicats appellent « droit retrait » s est fait exercé partir vendredi janvier,"[1.53148090126201149505e-552, 2.0941641095410153402e-305, 1.6559401041963146836e-96, 5.976067899775035544e-293, 8.0382499383726589965e-379, 3.060470258437547823e-117, 8.543155536136648333e-295, 2.9039364411861069717e-196, 1.72684107821498826e-449, 1.5342546664129920811e-303, 9.866867914887580992e-432, 7.5988330575822212746e-402, 6.6829205875437026856e-348]",1.2738000801510112e-97,13
grève s est poursuivie pendant weekend lundi,"[6.957973028552868023e-292, 1.9582133144123461315e-89, 6.5058474755734045774e-120, 2.2535741254296459933e-374, 5.1363465526699467765e-306, 2.7153651217939977875e-461, 3.3049213523567696742e-379]",2.797447592017637e-90,7
débat porte désormais paiement jours non travaillés,"[4.7784008160234937212e-313, 1.5103065042453322715e-116, 1.7988304518891849116e-293, 6.862788332060189478e-312, 3.9377549594962193688e-640, 9.698827133490834305e-407, 1.6808202643568924848e-698]",2.1575807203504747e-117,7
direction sncf directeur ligne julien dehornoy particulier s oppose paiement jours grève,"[1.5559518682462574552e-251, 1.4265198345964926587e-501, 6.737656528222962685e-446, 2.7781111818423142445e-652, 9.543211870941812257e-212, 4.930737116048664542e-327, 4.6715686325378443848e-470, 4.0380190315166624157e-528, 1.6573099707769048134e-278, 2.2471152020282706094e-429, 9.106782452846058053e-226, 3.6607266528712965687e-423]",7.952676559118252e-213,12
quand s arrêtera grève mouvement terminé janvier fin matinée,"[2.7664608366361549637e-425, 3.4212163519351268164e-589, 5.049704795786703007e-176, 1.4489977138380385334e-505, 7.6555175831387189986e-373, 1.717422093167238871e-336, 5.3468863978294808244e-449, 4.3920495055786514776e-419, 6.473187044693294716e-376]",5.61078310642967e-177,9
trafic normal reprend cours journée temps réorganiser l ensemble ligne,"[1.169632461954500266e-220, 3.5857548374792319053e-210, 5.7278320701041304225e-474, 7.696712639230871635e-490, 1.3886953850749743481e-519, 6.095637125188201026e-452, 1.8546807745753453345e-320, 1.2625627017283173085e-504, 1.799828784230391675e-352, 1.7809055615322754522e-286]",3.585754837596195e-211,10
cidessous réaction voyageur parmi d autres,"[5.2913679930234796686e-506, 1.35558019682077483594e-455, 8.506756415894464935e-460, 5.4240457898405560066e-368, 1.8272168191081005624e-563, 4.2468572260514425553e-415]",0.0,6
apres étonnez gens fraudent si assure train rerd valentin piro january disent politiques présidente région valérie pécresse a brièvement réagi cours séance inaugurale mandat,"[2.6721383591970812302e-401, 1.114563066382450732e-285, 3.6332026472483152502e-606, 4.0100419997302271393e-388, 1.2583904167328566498e-355, 1.3424030800801645166e-317, 2.3871858349273456431e-381, 8.872949551879888611e-239, 5.35364193399010652e-433, 1.4975169785110147598e-300, 2.761028732902702557e-395, 1.6867381057062191301e-120, 8.1099738256353570686e-524, 1.2997415574177050039e-322, 1.6750978392987259865e-210, 5.1122668728688211943e-90, 9.5819457952049822475e-471, 3.4387036402967527918e-190, 7.5193860379680200148e-519, 2.3916989124538800236e-241, 4.3618052940147748513e-533, 2.857860637283329629e-361, 4.7191108063261558612e-254, 9.050231318365262255e-248]",2.1301111970286755e-91,24
viceprésident charge transports stéphane beaudet a apporté soutien conducteur agressé estime usagers peuvent subir prolongation grève,"[5.279404753901149072e-561, 7.3963093615228437295e-252, 5.8415336586675206585e-522, 1.4215874694200992173e-344, 8.076345348405712764e-300, 6.2155250251033046378e-142, 1.9059837740546626315e-592, 2.821260260890737072e-405, 1.1723951061631357298e-279, 8.337499833274515792e-288, 1.8634798081484025361e-580, 3.3977126134262203824e-313, 3.928532833793554524e-329, 1.5827379891340995961e-422, 3.9541869500055063978e-488, 1.958086405866865389e-376]",3.8847031406895654e-143,16
soutien conducteur rerd usagers peuvent subir négo journée grève payée non servicepublic stéphane beaudet january grévistes sontils majoritaires oui non,"[8.060273752341302388e-279, 2.095784891633731938e-230, 1.0906801345705978685e-229, 1.339144564623301041e-402, 4.4810613683110044473e-246, 5.0605071029287047213e-384, 5.0336186955936654647e-478, 7.6040593430451175795e-406, 3.4177984917899667618e-387, 6.1411814468248121115e-353, 1.755323887170024156e-467, 9.110891919166932867e-255, 2.3604030356344420662e-538, 8.2210726269367517364e-342, 3.3537311508180658548e-301, 3.4432048608232383078e-209, 6.54230449661731585e-502, 6.398390145488447774e-338, 1.6559139741335667996e-442, 4.9579030982672253775e-254]",1.7216024304116192e-210,20
sudrail majoritaire,"[2.4586718756766227814e-435, 2.45601530194477728e-351]",0.0,2
syndicat laisse affiliés décider euxmêmes poursuivre non mouvement,"[2.206418940062956902e-410, 6.196105904766997674e-416, 1.2553434916113070926e-560, 3.487361877468689672e-12, 5.7405741869593783696e-403, 1.3970118561513409122e-397, 2.7796855310567060284e-476, 3.2843858627267340703e-236]",4.359202346835862e-13,8
cgt faveur reprise travail annonce qu elle va attaquer sncf justice obtenir requalification mouvement « droit retrait » donnerait lieu paiement jours grève,"[7.3005099475575390454e-651, 8.1380819906725897826e-134, 1.5967522212633555499e-439, 1.8566012428073644423e-496, 8.6848472677874247685e-468, 5.8755496927387869275e-323, 7.529374268528350494e-412, 6.408555046948480578e-263, 1.7973246626660057789e-649, 7.6558943809871400323e-531, 1.9837891208836675917e-524, 3.7093452441269151675e-528, 6.357706876659018141e-514, 1.0679417130888890874e-508, 3.2876935577928071039e-578, 1.551481716053451272e-481, 6.9302542097124460256e-565, 1.364121160702798231e-459, 5.6985457510259293073e-603, 3.3564360961663596267e-543, 5.7064446876527202544e-635, 6.043008238430739511e-441, 6.261182613862768639e-704]",3.5382965176837346e-135,23
direction sncf souligne outre syndicats parfois débordés base,"[1.1549806789866845945e-551, 8.67011465928822078e-309, 3.394544376173999245e-398, 3.1010554804506095953e-469, 4.497320688020423724e-557, 7.5505769655553699266e-338, 3.6532238497435061631e-460, 7.6614205534647724653e-339]",1.083764332411027e-309,8
agressions sontelles fréquentes oui,"[2.1227604715702332031e-368, 6.990760907168865498e-514, 1.271111276056173247e-462, 5.20908380744119592e-348]",0.0,4
attaques verbales gestuelles « quotidiennes » témoignent conducteurs,"[4.5575759783976619713e-438, 1.4338900622664168516e-524, 4.045279319640491289e-307, 5.0597563393928640577e-376, 1.2356979995225659467e-473, 1.9831510584076086307e-560, 2.0578559780512313237e-500, 4.850744992477192113e-612]",5.056599149550614e-308,8
cela va geste consistant pointer montre doigt signifier retard insultes crachats passant doigts d honneur,"[2.0791856842120684598e-636, 1.8206967569849246704e-700, 6.331015635893649159e-458, 4.159361981064131903e-607, 2.1592611905539645978e-439, 3.6691689509507163563e-663, 9.647425031648794009e-487, 1.178513573166773249e-650, 5.2038646189439375556e-576, 7.629305660968924624e-524, 4.7314663145389646405e-591, 6.905133616081467987e-615, 8.309029002591702668e-528, 6.681052216231625738e-667, 1.9082295653729533669e-566]",0.0,15
agressions physiques plus rares dénombre « moins cinq an l encontre conducteurs » affirme bérenger cernon secrétaire général cheminots cgt gare lyon,"[2.4424058090930766817e-600, 4.628406086478823034e-386, 6.148747355333114628e-374, 2.592723847833003253e-392, 1.3700485760586622991e-699, 3.9243110839073087875e-353, 1.141234928597716894e-579, 4.4711326792404356126e-329, 1.3775968928716700118e-578, 3.324412162587138392e-497, 7.730552827792180751e-550, 5.6737715243154331233e-325, 8.824992468747113085e-486, 5.2484047651635691447e-507, 1.9539830133397172002e-457, 5.3595004297626497834e-528, 8.039652980310549142e-581, 4.0919227619489174024e-424, 3.3473403527678827393e-515, 1.296759341981816467e-583, 1.9604832898717824904e-627, 3.0864580191001290713e-496]",0.0,22
« depuis quelques temps a plus plus » témoigne conducteur,"[8.834640259644166044e-711, 9.8298562585351154994e-430, 1.06193869081549170323e-510, 2.8173049737409641296e-383, 2.3685708258198058418e-535, 1.0259808137337082539e-450, 6.1760288874957794245e-673, 1.1581520026476026821e-415, 1.0196424940899222552e-519, 2.2701964532036349704e-598]",0.0,10
quelles particularités ligne s agit ligne plus longue d iledefrance kilomètres entre creil oise oise corbeilessonnes essonne malesherbes loiret melun,"[2.6338685743259297616e-507, 2.6937219403242172455e-477, 1.4538028643656507862e-481, 1.267803316778105326e-481, 1.5372815822016651951e-478, 1.6328504674522643908e-589, 1.285334720597233062e-616, 6.0597977060253070593e-615, 1.2168738663226974974e-655, 2.919886828878251755e-616, 7.797960478973373958e-603, 1.5088755979517236171e-479, 4.3098170339681354037e-513, 4.3202497277711903274e-651, 6.347900638710300265e-660, 8.2593834828708085525e-522, 1.8678261855458640949e-581, 3.9339210645699630328e-480, 6.9835158685115821334e-565, 1.160451478795004218e-425]",0.0,20
voyageurs l empruntent tous jours auxquels faut ajouter usagers ligne r fait ligne sncf plus fréquentée france,"[1.2848999524691016687e-675, 3.364882929725593746e-553, 5.3997702548086044953e-598, 9.4503794718399763565e-380, 8.0233682793801373303e-650, 4.769328537966442162e-533, 5.167211454728904394e-689, 2.0175571758634798522e-527, 2.0721168971192266885e-763, 2.8958889964916706654e-522, 3.6701020599299709315e-599, 3.2515055078430059593e-578, 5.814569164224138963e-583, 1.9596810134046861412e-587, 9.671126641743812293e-531, 3.8705679160174913966e-507, 9.1298041373964549326e-564]",0.0,17
car rer a b comptent davantage voyageurs exploitées conjointement sncf ratp,"[6.9102253923496746124e-367, 1.916119156922142973e-606, 2.856806892475865596e-394, 7.990743717028621307e-512, 1.4849886960050977831e-416, 1.4649161763782026142e-414, 3.9710015029055649687e-469, 4.983963798274481327e-536, 7.703196699037569663e-478, 4.0606106485918870807e-669, 4.1807244909454535716e-573]",0.0,11
c est s est constituée l association voyageurs plus virulente sadur,"[2.8595560272256580705e-706, 7.270332310608693673e-599, 5.550678269407456924e-583, 3.2237794648376252778e-540, 3.3996653774795127656e-669, 1.0849075135207912406e-548, 6.2960854967100685795e-624, 1.378899829919752508e-531, 5.8767389093013365064e-628, 1.8910223611334001365e-649, 4.998798770511053975e-388]",0.0,11
ligne correctement peut dire ça,"[5.7571215157072552525e-386, 3.5156935692656817857e-494, 2.5613487306604091454e-534, 1.0743784676661344177e-484, 9.500341885971272635e-506]",0.0,5
composée divers tronçons ferroviaires reliés uns autres s apparente fois métro souterrain paris train banlieue iledefrance train rapide endehors limites région,"[6.8996641492124180815e-561, 2.3371714536216694146e-575, 2.6432873530827043605e-597, 3.446298181720078232e-432, 3.8982056681737448992e-665, 8.705041112305464099e-467, 2.0458391537181192053e-658, 1.6987705592061561488e-628, 3.2172029795047561663e-673, 4.7432409643188398947e-546, 1.4931636579862029981e-573, 4.974876421684972646e-504, 2.2695699050102692272e-614, 9.447226910524043346e-645, 6.1605005365374943865e-715, 3.8924191130831187253e-589, 2.1095289161172695219e-697, 8.0403513033436956834e-548, 1.3941435746706528197e-668, 1.3659203776697623983e-381, 1.01058870905637575275e-669]",0.0,21
comme rappelle mathieu lecteur assidu partage rer b tronçon commun entre parisnord châtelet halles où bouchons rares,"[2.483277832283726677e-481, 3.7504964864880333307e-622, 4.1004765128190750204e-466, 1.2819437249935672714e-677, 2.4193599994262029793e-456, 4.514295289655458391e-642, 1.04067455017833783756e-517, 1.4213005877160306448e-671, 2.271238523960019973e-465, 8.2776235082158980196e-698, 4.1937128774914509861e-501, 1.5379543515494242556e-709, 8.315714006166815738e-497, 1.9026574688275147818e-572, 2.5898758316412956327e-476, 2.8101618539777523214e-382, 3.3591091890355052994e-332]",0.0,17
dysfonctionnements retards fréquents tandis caténaires réseau électrique passages niveau subissent régulièrement avaries,"[3.982393320918418853e-544, 9.357288235769351221e-409, 1.4255971189574072799e-570, 4.1020116406790008153e-460, 2.6590768078674058555e-675, 1.8164434894660141484e-454, 3.180600988084701464e-421, 1.7620868796295330881e-417, 9.585940904046681506e-549, 1.9553669913734816897e-365, 3.8595966131964642897e-598, 1.9566205243285369145e-448]",0.0,12
travaux effectués ligne weekends,"[1.250602230144820446e-501, 3.9823380723974112014e-551, 5.123340952635089892e-539, 4.907103216663939457e-355]",0.0,4
l agression mercredi estelle liée problèmes fonctionnement directement,"[2.1653115384810225223e-541, 8.117738687835850583e-398, 2.3379187778314894203e-568, 1.6611598745862662652e-662, 3.1565542114399968258e-551, 6.6479550242044669013e-544, 2.9784037653585240073e-536, 1.9674684038217248747e-415]",0.0,8
deux auteurs l agression n expliquent geste ni revendication ni colère,"[1.9384794187262745008e-561, 1.1620038591864545526e-414, 4.0042746095073571606e-456, 2.9032478719668879835e-542, 8.747377180048173022e-488, 2.5813460652473433388e-456, 2.5809382252435115046e-646, 2.7656206631378748883e-343, 3.9446743873542733935e-638, 2.6835001482805706541e-515, 1.0858891664712947185e-672]",0.0,11
délégué cgt dénonce régulièrement manque personnel « s il agents gare cela produit »,"[3.1464561287214184448e-565, 4.8111031875974960338e-433, 1.14272491998344915665e-470, 2.3843178897356665925e-357, 4.916704477845086398e-422, 4.896262800812055001e-578, 1.8651999350352724266e-417, 1.5693764490984990611e-523, 6.8097683959941278835e-497, 1.5086263763818171747e-584, 5.1836388000143379507e-423, 1.7674108515869676599e-615, 5.331081671446230034e-450, 1.6886401132384157565e-607]",0.0,14
agresseurs ontils punis oui jugés comparution immédiate vendredi janvier,"[2.9912732522760421057e-599, 8.327381619992635431e-551, 1.7724108684509123367e-441, 3.630996234266367509e-565, 7.0191371658223809385e-529, 5.676584432518237437e-561, 1.4890795777576824572e-451, 1.14984503126543889075e-430, 1.6643558902261611401e-517]",0.0,9
condamnés mois prison sursis,"[6.041369938778305347e-555, 1.071166619400950336e-354, 1.485550216733939534e-504, 2.245754765334335812e-357]",0.0,4
peuton espérer amélioration rien n est moins sûr,"[2.4499455583517086438e-438, 7.3357832077421846756e-449, 7.8402909066314044717e-501, 1.8189348891421563684e-343, 5.936858408962787354e-552, 1.6175370513083055377e-240, 9.7174874346242872e-330, 9.183639643409848053e-323]",2.021921314135382e-241,8
rer subit triste cercle vicieux problèmes ligne suscitent agressions provoquent mouvements grève entraînent mécontentement voyageurs peuvent traduire nouveaux problèmes ligne nouvelles agressions,"[5.142434550030551034e-412, 9.99767603339844135e-328, 1.3567648743148079156e-396, 2.6064233039867397172e-314, 8.021904374070620875e-427, 2.703447053969061016e-408, 6.057675521126502949e-531, 1.0936523464815919864e-314, 4.5294089737616877037e-542, 1.2928274235897572763e-464, 2.6083607276592844119e-577, 9.89784875818359169e-308, 1.05283475154550114335e-532, 1.5343941572688890548e-364, 1.9618161122281215932e-517, 5.2125019063751641723e-536, 2.3981939701422103836e-376, 2.43153948816962722e-261, 1.2230735218950683573e-448, 7.3005404032262902994e-473, 7.8380763985798285926e-506, 3.382310291192311229e-399]",1.1052452218952851e-262,22
voilà,[9.746782938035336719e-398],0.0,1
bon courage,"[4.9670444741128870455e-341, 4.971222639535521516e-528]",0.0,2
olivier razemon twitter facebook a lire aussi,"[3.86405424399311493e-557, 1.4531280654799916339e-430, 1.2229075409301052073e-488, 4.2586971365910029874e-552, 5.849336218924961064e-383, 3.5010922933173790244e-288, 1.3123398759893708182e-336]",5.001560419024827e-289,7
c était janvier « droit retrait » ligne a presque titre questions posez grève surprise rer a janvier décidément « semaine noire rer »,"[2.9305445616861433343e-532, 1.7762224129191646041e-539, 2.001935360503324602e-683, 1.8245269719720490975e-445, 2.0319807554439830056e-535, 1.3498395918380817908e-522, 8.0886736297801167704e-496, 1.0082351243550985386e-297, 5.0777102954552458343e-472, 9.991801725881275168e-469, 1.6871565131724875541e-581, 2.8724355412597546701e-477, 1.6163843148712048688e-546, 2.4703082920589083258e-298, 2.3953138751084533211e-502, 9.295682510778865477e-392, 3.576005662814493762e-541, 5.4632639078334986472e-393, 1.4498444760000795015e-560, 6.506769268666530504e-245, 2.928089235847557044e-683, 8.9435161737395099814e-410, 1.3981073589644895231e-558, 3.7632855090112181697e-369]",2.7111538619443875e-246,24
parfois bonnes nouvelles réseau francilien trains banlieue retard voyageurs râlaient désormais s organisent décembre ratp découvre points cardinaux juillet fait rer c est cool mai,"[3.205545207349212778e-526, 1.8185641042063276109e-318, 2.6013956158242674868e-560, 3.4530084947683879687e-414, 3.1360369383931043107e-595, 3.4904325298246315498e-273, 3.5701942779212320435e-525, 3.2781819970512329707e-480, 1.2512268918143285064e-561, 7.502179938869243364e-386, 7.1645082117322403104e-414, 8.215321131339411602e-555, 5.2627535044973132126e-492, 1.9720769949841915276e-415, 8.7225593474541270815e-489, 1.8156451483429844243e-477, 9.013088612285954105e-458, 5.4220865921990053144e-488, 1.6863094785232549557e-515, 1.4876030027041620857e-467, 1.5593569149116015223e-472, 4.7263170138170745274e-327, 7.0285454199059783913e-470, 1.9547050938290508774e-354, 3.2601078588603795695e-645]",1.3961730119298525e-274,25
