clean_document_sentences,reader_attention_of_each_word,average_reader_attention,sentence_length
sites pollués situent bordure locéan lacs fleuves,"[3.284467370936290361e-117, 9.86237892144098054e-107, 1.1398211064906536844e-110, 2.039570846408185431e-120, 2.5963778215981713749e-110, 1.3823030746425164277e-110, 4.6642962200230118905e-83]",6.663280314318588e-84,7
abcès environnementaux voies transfert polluants vers eaux douces marines prévient lassociation,"[8.326984858655124735e-116, 1.3591247106724755589e-96, 1.92361692246456303e-111, 1.8537373203959125018e-109, 6.7064789776426604424e-117, 1.7662949692059885032e-119, 6.683143987238840088e-120, 6.343771057195876618e-118, 3.982020060359560763e-121, 6.205469354735604294e-120, 2.836906270438529085e-111]",1.2355679187933324e-97,11
menace accrue réchauffement climatique,"[3.200198150279969183e-08, 9.044344060825783148e-119, 1.5057844134515404723e-87, 1.6285100128124583996e-101]",8.000495375699923e-09,4
a longtemps considéré gel comme mode confinement substances toxiques contenues déchets explique,"[1.0727922344107961987e-111, 4.906002114327042278e-110, 4.4507463888814225726e-103, 1.9681354772832945375e-117, 2.5218987190251386228e-112, 3.6581712819582927033e-106, 2.0480519226482031231e-121, 2.8738312465199107408e-107, 3.7542355612271988136e-107, 6.773009491497794782e-118, 7.85616288340007416e-113, 1.5086461342490087372e-112]",3.712556560823731e-104,12
bonnemains,[2.3066490140433133196e-120],2.3066490140433133e-120,1
pourraient être remobilisés fonte permafrost lutte concertée parmi pays interrogés seule russie na fourni informations demandées bien zone arctique notoirement polluée,"[4.3563427718536000298e-113, 6.294485483979207402e-113, 2.764483028069989973e-116, 1.2935425059228362706e-117, 7.0061723093981878663e-115, 7.372467406213897457e-118, 2.5221788446022634781e-113, 3.6557118709202436763e-112, 4.7819173506717208354e-116, 4.1540741971205011944e-121, 1.344726667893934703e-95, 1.6014048388700591537e-117, 6.2839116841258845902e-111, 6.665458656177101007e-112, 7.714611458462448048e-110, 3.6316689338744915494e-114, 9.84836503039010586e-78, 1.6943045803501495015e-121, 5.11939644550238014e-98, 3.973630604504217583e-110, 8.8195787029668438244e-117]",4.689697633519098e-79,21
autres pays disposent nationaux,"[1.2765930562743709791e-115, 6.1123006528880360295e-110, 1.5195439171325312958e-113, 1.2283723115587181521e-109]",4.599389019580728e-110,4
lobjectif lassociation décloisonnant données pays conduire action lutte concertée contre pollution,"[2.934231495468466418e-111, 3.503058199361311852e-111, 7.047580740264766576e-111, 2.8949418249125262455e-78, 2.7450956293155554717e-119, 4.9509214273488659124e-108, 0.9999038929831157611, 3.4518512216084446045e-111, 5.918161361573225671e-90, 3.6836756884108851624e-100, 3.797553238445332918e-117]",0.09090035390755598,11
lheure dernières menées rythmes inégaux etats,"[1.1902149672448577153e-106, 1.6277646065914695934e-103, 3.7111689575260836006e-114, 3.9747306043765487677e-118, 7.6528549677002942812e-118, 2.0636908620871378827e-113]",2.714924703003678e-104,6
mesures consistent plus souvent regrouper déchets stocker place fosses étanches,"[5.6529478907477016232e-114, 2.5158781733517945254e-105, 7.685640008223351504e-117, 2.3280162486948485102e-110, 3.3275274226308418694e-118, 1.191855449718109915e-113, 2.7871442044463407577e-74, 6.6693081329535309843e-85, 5.8600467192807897115e-108, 5.6609895390989945324e-111]",2.7871442045130336e-75,10
transferts vers centres traitement très coûteux rares,"[5.0738797848227370877e-116, 1.7072995866791880438e-115, 2.422607397454252387e-108, 4.019646768559921077e-76, 1.6210788124821487654e-110, 3.2593373044792384386e-108, 1.8289621969587652897e-114]",5.742352526514173e-77,7
pays plus avancés mise sécurité déchets etatsunis canada suivis pays scandinaves,"[2.1428094349631890934e-117, 1.7317634599778905722e-103, 4.7303012970730929532e-112, 1.6127713535259813593e-107, 1.09802795979969446455e-113, 2.2561492179870985442e-117, 2.5142178597746796906e-119, 6.0798654410793177836e-114, 2.0109741729580861469e-114, 3.9950355874407555346e-117, 3.0655248258102484907e-95]",2.78684076648136e-96,11
groenland vient daccéder lautonomie arrive dernier sans compter russie,"[1.2347001048306240575e-117, 6.537636106718730551e-118, 1.411517095948398551e-110, 1.1951556722548876776e-84, 7.0600771864158825606e-118, 1.19666821173640078485e-108, 1.9656556365000202189e-118, 4.733987751112225976e-116, 2.0574678180107230785e-113]",1.3279507469498753e-85,9
robin bois etats concernés doivent résorber pollutions existantes aussi prévenir labandon déchets futur,"[2.3811105566201879139e-98, 4.063296627287684072e-39, 3.5929045242655761913e-59, 8.465292984660382123e-119, 1.3387658375785423366e-107, 3.2709638274959704685e-115, 3.027434253084094726e-100, 2.3470211003379244343e-98, 1.1297279488112162002e-111, 2.0140811263438331582e-120, 1.0374239300823490587e-115, 3.7927767767999892184e-111, 1.36905067322370283715e-92]",3.1256127902212956e-40,13
si tous projets dactivité industrielle arctique gèrent déchets manière activités pionnières court catastrophe affirme jacky bonnemains,"[1.9468150406323442814e-102, 2.1526970633336582205e-116, 1.4798735059664545419e-102, 2.3293499911518613754e-108, 1.5730926002056407054e-110, 3.613674053720193617e-102, 7.973615667527195228e-110, 1.54663159897503436765e-114, 6.644532969801966785e-115, 1.4412884239927285828e-102, 1.4080033310451775911e-96, 2.2787408329430712434e-86, 6.063398057729919542e-112, 4.7477513223398268402e-110, 1.946847713198426817e-114, 1.1783932881679184256e-104]",1.4242130206774203e-87,16
hydrocarbures pêche transports maritimes tourisme larctique aujourdhui lobjet toutes convoitises etats riverains saffrontent faire valoir souveraineté zone,"[2.4957968668379600894e-109, 7.2965552442007271587e-54, 7.870113527160112267e-117, 9.1400693419115607516e-110, 6.9449779196503729996e-111, 5.00841130275242694e-112, 5.810573549049708984e-112, 5.6049974105431527756e-95, 5.2434143685587628543e-111, 5.705036665420228055e-105, 1.368734306109081024e-117, 1.0255837471663805062e-114, 3.801239791327051204e-107, 4.7890630613359555717e-94, 8.4088695626483071705e-117, 3.6748017034524141552e-117, 4.699949608521697786e-121]",4.292091320118075e-55,17
écologistes rêvent dun statut protecteur comparable celui signé interdit tant activités militaires lexploitation ressources minérales,"[2.8526453667640968876e-114, 4.0172691893937564688e-103, 8.133392925860602707e-69, 1.068204830253696287e-110, 3.9384061812457298234e-68, 9.698693849726895133e-97, 4.414556059508416104e-107, 6.6585995345116424603e-100, 1.56623121620732105545e-83, 4.094445693140170188e-108, 2.746182810986075545e-113, 5.7722734302281976277e-120, 9.441822941232686818e-113, 1.0627665339444241639e-110, 2.6712113386504861617e-110]",3.1678303158878614e-69,15
etats concernés hostiles car projets dexploitation légion canada exemple consortium international espère exploiter champs gaz quil faudra relier réseaux existant km pipelines,"[9.31537789232680061e-66, 2.3102531877472332363e-101, 9.8315827483402033445e-89, 7.2862203174118898076e-62, 1.6464963322455602051e-111, 1.0378504728403020693e-84, 2.489183989656028405e-109, 5.4549483759862528307e-112, 1.4101019013519757785e-120, 2.5363863076840847116e-111, 2.1637253746077146753e-113, 6.016530952148427727e-111, 2.850542295858657204e-109, 4.7856254821021581406e-107, 2.7828975894935924805e-115, 7.177134307779797674e-122, 6.1554018230461046864e-106, 1.238318485158132893e-104, 1.0662893196413417686e-110, 1.1948009206098341938e-115, 1.304763819973892556e-116, 1.8644215342750734038e-121]",3.3123417523641466e-63,22
mercredi décembre commission a jugé projet acceptable,"[4.547297520274492391e-109, 7.0153646670200736e-104, 3.6008830577350197512e-106, 4.1182222840130701348e-119, 1.5618872662294132344e-106, 1.1038060856431807544e-117, 1.4863295054677491294e-102]",2.2242855484287136e-103,7
seulement condition compagnies respectent recommandations minimiser limpact,"[1.26064896074133286684e-107, 2.4164530297227950667e-119, 2.2268616853593757373e-114, 1.4216651965225088559e-117, 2.7275737173290678275e-119, 1.373742413619453545e-112, 6.314438303195558069e-50]",9.020626147422225e-51,7
gaëlle dupont,"[3.3748134983840842172e-111, 7.0631523383184443747e-103]",3.53157618603329e-103,2
