clean_document_sentences,reader_attention_of_each_word,average_reader_attention,sentence_length
autant billets désormais disponibles pratiquement invendables sncf puisque remis marché bien trop tard,"[8.474724716212491229e-700, 1.1980837633839575217e-627, 5.8170181966485091667e-586, 5.0578921259335235745e-363, 8.629162334896331469e-465, 8.8879187702072447396e-548, 1.6925380846644989637e-496, 1.0262746065630001609e-662, 3.5543904060051279013e-422, 1.3790075670012985793e-516, 3.2001056804164020025e-468, 2.3585860678880337444e-612, 1.4502730457322054766e-647]",0.0,13
éléments langage,"[2.948804383130934446e-475, 1.0995331529290005804e-628]",0.0,2
mettant fin pratiques compagnie ferroviaire aimerait augmenter taux d occupation tgv stagne aujourd hui moyenne,"[2.2296350611441520574e-548, 1.2436131347029056427e-473, 8.978269893927644325e-624, 1.9290471379965383035e-467, 1.3855646412358952474e-686, 2.2803354787992489503e-402, 7.997294164330846087e-524, 1.0613977963648975493e-461, 1.4900618112506974104e-286, 1.684568932170157492e-728, 9.219096484719262471e-654, 2.1582619817743045667e-584, 1.1656473078209325815e-549, 6.4165381254855795646e-545, 8.0126093188711162554e-583]",9.933745408337983e-288,15
l opération permettrait selon éléments langage compagnie « baisser prix » l avenir,"[5.7592788448190090842e-533, 2.3216078457209926464e-462, 1.401656250147559821e-584, 3.334656707374407427e-597, 5.285807194051023653e-575, 4.6604690254946953954e-569, 6.014828309436230756e-509, 9.385481581339588565e-657, 4.1027859056348475783e-705, 2.0198664434557548712e-740, 6.0056373120585874623e-554, 4.5118688898346293017e-472, 3.9697168864180095838e-628]",0.0,13
personne dit quand,"[2.2696168846423570069e-548, 5.8604585314129495817e-537, 8.5870101256963885096e-591]",0.0,3
réactions habitués font peu cas cet argumentaire officiel,"[1.645949716233218995e-378, 1.12968823966724759716e-672, 5.4649128104784632078e-633, 2.8456125301659597115e-571, 1.5020914697009041114e-779, 1.5269789853403507752e-570, 9.59121837330430913e-699, 7.694329958715591784e-577]",0.0,8
« a faire préférer voiture » s twitter facebook,"[3.3851156233861044027e-770, 5.6507954893454603146e-666, 2.1193193006369261857e-569, 3.3609306105615932605e-683, 1.648856107161819536e-733, 2.2251091809448865173e-706, 7.751628334367251934e-695, 9.9364594667940361646e-555, 1.31085288281037085425e-639]",0.0,9
« bon coup » lâche internaute,"[2.0325080862718921243e-629, 4.531832027757367546e-789, 1.0072143000556980396e-596, 1.3508233008091081993e-663, 7.903333116932403742e-606, 8.0627471388364796157e-725]",0.0,6
« sncf aussi rigide ryanair » ironise troisième,"[1.3291806958350266997e-662, 3.074489419244810903e-600, 3.760313461125322158e-815, 6.169101181569352616e-624, 1.1749156282031781451e-746, 5.559416392145165049e-551, 4.5754420284724524525e-509, 2.4648101559089518813e-736]",0.0,8
« frais d annulation passerait encore si billets n étaient plus plus nominatifs moins moins cessibles » comme signale « ano » commentaire cidessous,"[3.2787291860093298e-653, 4.9384212054348669862e-660, 2.9489136453065216682e-533, 1.6907098666477234095e-693, 8.578613244319330176e-523, 7.3963934090095388087e-584, 1.2935340000072739321e-674, 8.417470226367744057e-717, 2.476174666196234388e-647, 1.0352676701926208769e-545, 3.2392916059174501656e-568, 2.105213738020968518e-691, 1.1781343688964302758e-686, 6.833037413152057757e-576, 1.3305487954317024229e-671, 9.857920377189325027e-718, 7.258164128694492002e-466, 2.434744515100485729e-574, 4.30099683674566689e-475, 1.0018412830123726839e-694, 2.2509278684974823e-599, 2.6034453748738598183e-520, 4.164989294851420339e-761, 2.4970525884363612133e-614]",0.0,24
echanger billet sncf coûtera heureusement nest comme si prix déjà exorbitants catherine petillon april compagnies aériennes,"[2.1378511056354301878e-677, 3.966926884605295175e-718, 7.178080217653420623e-718, 1.2968480579247186774e-559, 1.0323092361211294179e-756, 4.2899010334159206317e-623, 2.172976375617259748e-729, 2.6095918863076424203e-650, 6.207372425428336191e-397, 5.4038479224824849226e-711, 1.2843389907373617375e-461, 1.07490019638861761746e-613, 2.3690497839743908078e-638, 1.0056300937061250283e-627, 6.111755111879495282e-452, 2.4704651049817182098e-724]",0.0,16
d autres clients volent secours sncf,"[2.4070426860167887999e-728, 7.7348990512370081536e-681, 3.8315980002136503523e-757, 1.5926425339594313797e-525, 3.7065924266432843029e-746, 1.9795337136032527787e-690]",0.0,6
mathieu marquer voyage beaucoup connaît bien politiques tarifaires souligne compagnies aériennes remboursent jamais intégralement billet d avion annulé,"[3.1421339994952752442e-719, 2.2447543224795407957e-696, 1.4378755845907728464e-644, 3.7371880704940204232e-573, 2.1535139824828142413e-554, 9.599907668382798457e-715, 1.6577481545497408447e-566, 3.3849419838875891978e-677, 8.072541869877697111e-647, 2.2278463400749829758e-528, 2.8122662803755641008e-710, 5.359259109839428161e-660, 6.7065577767363062255e-648, 3.9849522773459159362e-694, 3.5908596779490753947e-613, 4.546725172242068587e-453, 6.6372545474928112176e-693, 1.6812821406623142607e-256]",9.340456337012857e-258,18
moins d un mois avant départ niveau remboursement ridicule peine allerretour acheté air france selon exemple vécu récemment,"[1.1639165767004415874e-700, 6.0019390716315124526e-585, 3.771736823959737111e-566, 5.6178617009166443967e-491, 3.4392701333876931904e-700, 9.665171013875064607e-760, 2.7578763021129946713e-597, 3.5503418570932273412e-586, 3.029690636565460566e-707, 1.3796977821200962138e-569, 4.7052784561474341076e-655, 2.6215161781821343674e-495, 3.11978329513675174e-769, 1.3398461182947387922e-382, 2.511663866651652168e-569, 5.1990410898239257987e-788, 7.1772059479063041294e-630, 8.5318368214711793523e-498]",0.0,18
compagnies ferroviaires européennes reste,"[6.8658928296782887325e-662, 1.3888314804027529049e-591, 6.847966939981742653e-669, 2.2739771531472741353e-772]",0.0,4
deutsche bahn facture ainsi chaque échange rappelle opportunément rachel picard dirige branche voyages sncf,"[1.3804935557171639351e-426, 1.5399589932295643851e-559, 3.985969760761427563e-673, 3.5729793505748206652e-823, 2.821921540832890444e-649, 8.7071614495231297195e-804, 1.2180719439060293424e-588, 5.2085371663893400367e-619, 3.2316840053817324754e-663, 1.9233470687670917271e-678, 6.0240609997568984133e-781, 2.0685594672219280086e-764, 4.9288567941914618107e-304, 6.2078284063886585088e-565]",3.5206119958510443e-305,14
compagnies eurostar lyria francosuisse font également payer échanges,"[1.2773565061633926068e-282, 4.0504161720301153203e-541, 4.367871507299171014e-572, 1.6983741683310418594e-646, 5.668626422410471489e-225, 4.1944429383902635063e-658, 2.5278286503944328069e-503, 1.759149121765489793e-496]",7.08578302801309e-226,8
fnaut association usagers transports interrogée europe conteste non plus logique adoptée compagnie ferroviaire française,"[1.748976554927450596e-752, 1.3932330675691372238e-721, 4.849149983388383584e-579, 3.9127981602503161913e-693, 1.7230704660978117421e-613, 5.639832228185814024e-753, 1.2074938278141016495e-743, 2.477542616087874182e-793, 6.0861097543257701494e-500, 1.2705224055285462707e-756, 3.9326996465694371154e-579, 4.5051457145932129957e-596, 1.096353698786899447e-558, 3.4796904254290491457e-518]",0.0,14
multiples exceptions,"[2.8101054188161101981e-603, 4.3877053210378406164e-490]",0.0,2
si mesure paraît simple assortie multiples exceptions compliquent compréhension,"[5.245825152263675398e-736, 3.59683529441276982e-779, 4.2325756691627922448e-460, 6.7972515861699430206e-669, 2.9151861788434893018e-718, 2.4339359195750930502e-389, 6.8972750558502479594e-611, 2.6138213288414512992e-751, 1.827144249780366827e-675]",0.0,9
ainsi titulaires cartes commerciales dédiées jeunes seniors adultes voyageant enfant amateurs weekends continueront bénéficier d un échange gratuit jusqu à l avantveille départ,"[1.02153493083610864114e-606, 1.3603083406331514266e-712, 7.976559247216380502e-633, 1.3602349759808431211e-799, 8.9227049483672645134e-573, 4.487988198863706783e-720, 1.2423968876257403761e-598, 5.31965849022137698e-672, 1.8716013521748617299e-279, 8.243491821485591201e-709, 9.23297435811982674e-327, 7.1552088901135035184e-770, 1.1483007021853318441e-724, 1.4140218686780399383e-529, 4.4754896761927420145e-453, 2.4529193148521125517e-711, 4.045245369935085116e-521, 6.012768250680356743e-725, 5.0596569351224855704e-571, 6.894390637375004741e-567, 1.836471635830912519e-418, 1.4187003598809564226e-648, 4.857766490373946308e-746]",8.137397183368964e-281,23
grosse ficelle,"[1.10490500652571737726e-569, 1.0840288376819546655e-785]",0.0,2
compagnie ferroviaire profite d ailleurs tenter convaincre grand public souscrire l une « offres »,"[1.3352390616693841222e-610, 2.0659801106713657188e-699, 1.40375911454925471134e-570, 1.3536244140797076836e-662, 9.430408874841306583e-633, 1.0578358298472648519e-521, 4.8451651932560921745e-412, 1.5208996113242073715e-593, 1.863267146829302287e-295, 1.5085681610598349622e-730, 2.0664213974208596058e-749, 3.631441937766136071e-489, 1.6779267850539418693e-349, 1.9256409758957575923e-677, 5.111082399352298843e-422]",1.2421780978862016e-296,15
ficelle peu grosse,"[3.7153468524070028197e-560, 2.6404114820540864967e-779, 5.5601270023971939166e-545]",0.0,3
annonces alléchantes feraient pâlir jalousie services marketing grands distributeurs communiqué ici,"[3.9767959424727189266e-578, 2.4444559945322246427e-642, 7.15202956109643364e-602, 2.0430072448748472916e-777, 1.8892074070753768455e-596, 5.7475607246582421624e-740, 2.2665553957657788818e-756, 1.4964727975482322383e-613, 2.3584820587751582493e-447, 6.432238111512222255e-645, 1.0752038771678090558e-431]",0.0,11
« prix bas petits prix »,"[7.3589414549190451976e-672, 1.25073300525430858e-678, 7.2952873471724369587e-419, 2.0495558551248612831e-501, 2.639479121283019902e-629, 1.0229394461808475972e-489]",0.0,6
titulaires cartes voient donc gratifiés multiples petits avantages passionnés tarifs ferroviaires sauront sans doute apprécier juste valeur « offres exclusives petits prix jusqu à dernière minute » « réduction tarif loisir jour » réduction vers quelques pays d europe,"[2.0051611571042063989e-498, 4.398901872671028322e-803, 2.8256188055972285804e-501, 2.5390426296926158762e-485, 5.066640768947509832e-692, 9.107577512450049701e-664, 1.1607413802442949611e-556, 1.5617891130476486582e-664, 3.0736542349302770997e-628, 3.1356174552330180772e-552, 9.651729828899756411e-404, 3.1725249407974301442e-604, 3.497277861222706881e-681, 9.75048855842286552e-664, 2.3705864088475944953e-656, 2.9605514447165451776e-613, 2.2398823590122943849e-418, 7.966532055376579735e-636, 9.317425738182431748e-681, 6.17398798021119023e-551, 1.254309684719416412e-475, 5.6452235687031381976e-734, 2.9216639804152344203e-393, 6.4155283611529561745e-488, 1.0775460254846400156e-642, 1.5035693156091744035e-716, 3.3109981361587920714e-624, 3.260094494493687258e-776, 2.6434208064544765703e-665, 9.672123301844203012e-642, 4.0580828582964491998e-760, 2.397399387311617298e-565, 3.061379764609412473e-646, 4.4780502231658113556e-667, 1.3746889546159417654e-611, 2.5571846353345184083e-627, 2.9591325557667892798e-377, 2.0875103904248254292e-581, 5.6851590280729133774e-576]",0.0,39
sans oublier cet énigmatique « prix encore plus bas tout petits prix » signifie porteurs cartes commerciales pourront bénéficier d une réduction tarifs prem s plus avantageux,"[4.90581045808123648e-423, 2.1955938172794775335e-652, 5.569249541202123057e-605, 3.759818595922601702e-599, 2.1070988473019650762e-536, 9.704668724822512222e-579, 1.9192759941354364653e-620, 1.7769824625991455946e-526, 3.1849165062013550706e-481, 1.1193530843506956656e-632, 3.0794372931676238191e-606, 1.1915356970800511663e-589, 1.2060265152132850015e-636, 9.824159159191894299e-496, 1.9984779577327789294e-664, 4.016073123415517901e-688, 1.2767821974068525364e-614, 8.87059573865948871e-664, 9.785417161133591915e-612, 4.7949640117495373948e-582, 4.1182699572084032258e-627, 2.4712518338452920893e-596, 1.5949400304398700314e-584, 2.8319494658805365005e-522, 9.149173016644138941e-587, 2.0448616069172466796e-730, 5.084016327695531943e-701]",0.0,27
enfin cette promesse « réductions deviennent encore plus simples plus avantageuses »,"[8.8415604547773517074e-557, 3.2596651391178795913e-808, 9.095147982870204851e-507, 1.08408402343433428115e-687, 1.7411783912758948808e-604, 6.441770224017243298e-639, 4.7721037362426102053e-689, 4.0262578799093097187e-787, 8.953088897326646056e-816, 2.1899613217280667726e-529, 1.37263065429421575265e-766, 2.0299715533766911643e-512]",0.0,12
plus avantageuses veut bien croire « encore plus simples » clients « c est difficile dire » analyse mathieu marquer,"[2.9585055495538238936e-532, 7.165671688842001861e-529, 7.7833709518051366824e-617, 1.7431856493533413756e-593, 1.3729464421781073115e-601, 2.7295470764405408029e-724, 1.6662809305491166418e-715, 6.235471420384213407e-609, 2.0130538345142346046e-654, 1.1832608564126912567e-608, 5.2606833404720775907e-665, 2.942949862724607783e-472, 2.1393633701746503822e-537, 3.416053381699384065e-210, 6.8979884128918397195e-704, 3.479828051606586957e-71, 2.7989970865084865954e-577, 1.6645049065122664266e-721, 4.930356151177852077e-747, 4.2827280764038509535e-628]",1.7399140258032936e-72,20
ainsi tarif référence n est plus « plein tarif loisir » « tarif loisir jour » « jour » question celui l achat change chaque jour,"[6.3050089688015621495e-738, 2.9151309802333227171e-668, 3.6125255612150950528e-649, 1.0440477954090784899e-568, 1.3495062874346111777e-746, 6.845852727818003164e-584, 1.03862263247607714924e-616, 1.4150958252487107108e-569, 8.05048328007934995e-511, 1.3526780558922640405e-622, 5.8080420173608999915e-524, 1.6225311693632545394e-581, 3.666343061493666642e-699, 3.7580917284250005464e-641, 7.807241386591331344e-733, 8.9725616867730715713e-837, 5.418055861043092024e-659, 5.5790063918466331055e-460, 1.4440818420825469604e-695, 1.6708038975686549593e-495, 2.8254760556938523882e-641, 2.5209120373320167733e-538, 3.79516020704210633e-626, 3.8760871816328697976e-574, 8.510790322254819946e-628, 3.9171658241394188297e-703]",0.0,26
usine gaz,"[1.6919205587524431725e-725, 5.1236637058998456192e-779]",0.0,2
pratique lorsqu on achète billet train n a forcément tête tarif auquel « normal » « logique » d acheter billet,"[2.5888244634877733773e-624, 7.7445102313630085465e-599, 8.878526403868577023e-523, 4.042840738898328011e-546, 1.5861965309468797145e-464, 3.132606527981930452e-735, 1.780174600110937845e-643, 2.2785456064332264907e-577, 6.3248566713823806105e-399, 4.8612080109902757637e-551, 1.0, 1.069396072739283443e-635, 6.2013429192526039345e-312, 4.1559974702027608484e-709, 1.3238719323968879312e-658, 2.3091887134077445423e-507, 4.2915351963897048202e-595, 1.9509885080388961673e-547, 8.938117804152722577e-708, 1.3458143910649368944e-471, 1.25473171161374926e-445]",0.047619047619047616,21
s y retrouver captain train agence voyages ligne concurrente publié l année tableau prix moyens billets principales destinations départ paris,"[2.9677757635029700526e-663, 7.272874687980612551e-559, 5.849809628876418966e-633, 6.922727446003616008e-673, 1.6191028773971873279e-724, 8.0849575902200115555e-604, 7.3566637383334824784e-470, 4.48545258263637114e-691, 1.1161834851056048995e-655, 7.7612310190861176787e-762, 2.3889671855748866332e-423, 2.7986237968460511027e-732, 1.2675869964547696567e-649, 3.5967467744450158686e-694, 1.2239095106896222352e-515, 6.663469450201415512e-781, 1.8569670157867584416e-510, 5.6305319109762875888e-730, 1.2455715176003781495e-534, 8.6893971429638741285e-631]",0.0,20
indicateur date peu certainement plus simple consulter foire tarifs sncf,"[1.0059287861692436923e-526, 1.4987766200831253819e-594, 1.9237990003584009575e-549, 8.425067738891511438e-591, 9.4061549311810694826e-446, 1.4464942620301263733e-524, 2.8997695550968969196e-500, 2.6040570931334589129e-658, 4.5721593117720314867e-725, 2.8351867466142107891e-692]",0.0,10
olivier razemon twitter facebook maintenant,"[3.746539803189343557e-537, 4.9844852391729766878e-599, 7.969586769798210455e-461, 7.5789388035047548577e-535, 4.050641660418241122e-559]",0.0,5
promotions sncf remplir tgv tgv « parisiens » février forfait illimité idtgv comment ça marche janvier train demande mode d emploi juin voici selon conducteur train twitter coûts maximum d échange billets différentes compagnis européennes ice renfe thalys lyria eurostar sncf,"[4.1865245397861304268e-582, 2.3493174811878162376e-747, 1.9490399574124158696e-667, 8.725492874165889079e-565, 1.6033878357704609258e-442, 1.0466189567162425816e-467, 1.3414719693816367056e-652, 1.440566124529530983e-636, 1.589482028762919233e-658, 4.6495343082632432937e-425, 3.1580469455166808913e-316, 3.4500545625701854102e-561, 6.831598069090297374e-510, 5.8427104619042203887e-563, 7.233394910503781342e-565, 3.1685773400852901516e-617, 2.1207385978012085579e-573, 7.7672445580860875854e-522, 7.310692163711441416e-546, 1.8827199067044878438e-576, 1.4533434225561202941e-612, 5.0382442959078210386e-596, 2.97318611940004102e-496, 1.3368034532046082098e-466, 1.8396066852779971078e-739, 8.2975795029618268224e-439, 9.459219157216627941e-758, 6.122435438477175942e-577, 1.2555211249987996511e-489, 2.1676971142368891192e-769, 7.881404573706476788e-608, 8.3457029190275309616e-504, 3.4410644848925068346e-576, 6.1083239038500813337e-680, 7.767167231452780318e-515, 4.952915636739128179e-425, 5.468020690735558261e-686, 4.3013894116260243106e-677, 2.6612936266631336666e-483, 8.526123657452663661e-622, 2.2911269340269688973e-486]",7.702553e-318,41
