clean_document_sentences,reader_attention_of_each_word,average_reader_attention,sentence_length
rappelons toutefois plus millions france utiliser vélo chaque jour rendre travail »,"[4.1747497195452426706e-455, 7.1232876545997648777e-423, 3.1642176193647837177e-316, 8.0172128239018754747e-250, 1.2234163450434293798e-351, 1.1729214882081141063e-360, 6.4626743342753169118e-214, 1.0473255132115217854e-279, 5.2926935408275594243e-178, 1.11674794794639346464e-358, 4.8111576663663599916e-328, 2.9082734388334273631e-484]",4.410577950689633e-179,12
affiche cidessous publiée mairie toulouse a dizaine d années prend tout sens,"[1.0447895282704837971e-453, 2.0492897201527977104e-441, 3.1751009608501474737e-498, 9.560490318495436336e-631, 1.00722490201176302334e-396, 2.5617177306291439636e-481, 3.0680762972046066546e-385, 2.8883304399603262247e-521, 1.9110523291292471886e-344, 3.6486797541267895567e-395, 8.782267322467737476e-494, 7.0638462531745489473e-657]",0.0,12
c est bon santé,"[2.592134185563468395e-227, 5.466405278047358163e-401, 3.2480546099490590926e-301, 1.7348962287866779288e-442]",6.480335463908671e-228,4
c est fait plupart trajets quotidiens inférieurs kilomètres moitié salariés travaillent moins kilomètres chez statistiques,"[3.5029458694170240766e-231, 1.6401757466257228584e-539, 3.1987209474219108639e-282, 6.6087198449262637414e-454, 4.1747006813272666174e-205, 3.4313675066148808535e-455, 4.365644740651168726e-173, 2.3766245358307073265e-428, 3.521631117795200985e-275, 7.0609129552991340244e-343, 2.2674872040355467615e-372, 1.1733138545788589632e-322, 1.8377686741486693234e-326, 2.4071174575729338077e-529, 3.2772194538036078801e-357]",2.910429827100779e-174,15
cela signifie certes tous trajets peuvent faire selle,"[4.6893165670199024515e-360, 1.6347011467735143825e-131, 2.4607664501252517377e-394, 1.1736123068113608602e-191, 6.1364886113676035625e-449, 1.4592818956855263793e-357, 2.5030617632947156992e-411, 1.8088709251913337837e-113]",2.2610886564891674e-114,8
bien cas compte tenu encombrements vélo roule aussi vite voiture recherche d un stationnement infiniment plus facile,"[1.9335910434387976939e-579, 1.8491146131677892729e-311, 2.9546063676143222894e-412, 3.4315858040088629365e-241, 3.0446873393453617118e-385, 2.2824069337871356953e-468, 2.4462112001638699018e-185, 1.5160706730771440562e-297, 1.0626763253006582916e-604, 3.0003390749131894212e-318, 8.789764874990920963e-409, 3.0424301416264261514e-344, 5.361397880102681377e-500, 2.4423024325811885749e-268, 3.9519843795039159749e-345, 1.11608332235053386845e-415, 2.0334857391085623532e-508]",1.4389477648022765e-186,17
sans compter bénéfices santé l oxygénation cerveau coût annuel bien inférieur celui tout engin motorisé,"[2.293355146089327495e-322, 1.8269362446580349069e-564, 7.933094976392821232e-340, 7.569168321265649232e-409, 2.3611634935997612012e-294, 1.57692005917917262205e-574, 8.3491142940958909826e-181, 1.5845645088762476468e-466, 7.224695384878323388e-416, 1.1135990257848938969e-494, 4.1659580475612125815e-372, 4.8144279683618923684e-317, 1.5593324689076705931e-132, 3.3135195494914562434e-431, 1.7100564666856307612e-322]",1.0395549792717803e-133,15
lire sujet voiture ressemble plus plus vélo septembre las l heure arguments semblent convaincre,"[4.416649706109657728e-511, 1.2303520799090980442e-275, 1.1279099156394622118e-444, 9.2780288035343580573e-222, 1.0230212196454031551e-490, 3.9193067130084902906e-324, 6.098197265994061305e-192, 1.5228867838105430327e-27, 1.3499424695153211755e-269, 1.2803652634362748256e-251, 4.713217982687161418e-328, 2.5229688089294559213e-112, 4.280655662658550138e-350, 1.6461041434777237781e-183]",1.087776274150388e-28,14
rien n indique automobilistes décident massivement monter vélos,"[8.581649653722765109e-369, 7.3516524976953294704e-255, 1.4312061185737194402e-422, 9.463619973443570702e-203, 2.7909653637252097246e-298, 4.8390715019689373393e-407, 2.1204603766410179162e-536, 3.7017780934482749503e-287]",1.1829524966804463e-203,8
« vois davantage gens pied vélo,"[1.5500812156152764673e-609, 4.299521872953689241e-225, 6.1414497173327385406e-405, 1.4815159937298157214e-392, 1.4369960619783944308e-455, 7.944288017143558814e-335]",7.16586978825615e-226,6
nulle part quartiers populaires » témoigne adrien lelièvre président l association cher vélo bourges,"[1.183904255299715831e-519, 2.9840112284252599763e-351, 1.1761188817647534681e-412, 1.7076037842456968037e-331, 1.3655037444531180825e-328, 5.4913633678000324936e-174, 2.2939770926610582981e-535, 2.6170740432993247305e-376, 8.853774855064922127e-374, 1.2445766136744285349e-128, 1.565074713103538326e-542, 2.8112082102740231691e-325, 1.3068456112633240327e-456, 8.1326221537547101573e-429]",8.889832954817346e-130,14
« aucun problème stationnement vélos gare parc val marne tous cas » observe wauquiez dépose vélo tous matins avant prendre rer,"[1.6387068800987983793e-536, 4.8775759913227895228e-284, 4.497441513365904675e-301, 2.2154285838099796513e-118, 1.848912252487508889e-500, 8.178234169652357371e-455, 2.9213059176551113734e-517, 2.5574381356002866202e-327, 5.9275852227957902374e-329, 4.4527257051295897593e-376, 2.9709602824581592281e-212, 2.1444470353886679402e-374, 2.3434333152611505633e-251, 5.4528760068424158476e-458, 2.5787853980904175134e-517, 1.6025704967948822345e-343, 6.612265751492839971e-306, 6.094873813654807658e-244, 1.9441270380357126159e-527, 2.3451454356113230832e-374, 4.0768743624293976785e-528]",1.0549659922904665e-119,21
« plus vélos d habitude véloroute bords marne » constatait mardi mai bertrand béthune,"[4.147561892864813262e-267, 4.1240639414765202556e-364, 1.6226022382006825467e-363, 5.483462936500281407e-552, 2.6419127767480399568e-398, 7.4047643001647061847e-542, 9.590176063187122044e-294, 7.6316827464595675813e-514, 5.8157775642311116997e-249, 3.2624120621521915203e-466, 4.192035061093674159e-318, 2.183405001857744648e-511, 3.362478818702932318e-526, 2.3086676750931254587e-581]",4.154126831593651e-250,14
« ca fait deux jours j entends ah bientôt va tous faire comme toi » constate part marc sivignon répond généralement « surtout empêche faire dès maintenant »,"[7.678194616867159662e-447, 1.3011726529288377968e-454, 1.3055136248525363104e-379, 1.7244256398421383769e-405, 4.567466215281449541e-553, 3.8053570375382252237e-375, 2.3576615456530682524e-459, 2.9804010354321143881e-490, 6.4620437175334024777e-493, 1.4167500362933586751e-424, 1.7397184035198158962e-387, 8.2532744644087815146e-606, 4.8289979368340785766e-442, 7.102728936568273888e-473, 1.3360676890582370585e-513, 5.6840753160106387544e-639, 1.929930457034709014e-386, 2.4521871556250529134e-396, 1.8350557174705962663e-373, 2.0457437401983842643e-603, 5.4315829355832303235e-287, 1.8019611322342052903e-533, 3.0433734365420999628e-415, 5.7283510413893937175e-292, 1.1065822624086986044e-407, 1.4113094016710794255e-702, 6.2537049868336786643e-296, 4.026465344267220451e-545]",1.9398715090526246e-288,28
attendre encore peu,"[2.7163730218849768133e-286, 8.741726997433900548e-345, 1.1693096097945073509e-202]",3.8976986993150246e-203,3
certains disent qu il faut encore attendre peu,"[2.7016605841727221213e-550, 8.413504015381640237e-456, 1.044350786013228482e-468, 3.2806746690566524502e-292, 4.8293568135765100539e-585, 5.650368919585990064e-215, 3.2408888590589978156e-417, 9.6386901846035656804e-455]",7.062961149482488e-216,8
« semaine prochaine si pénurie généralise grève transports s installe ça pourrait changer,"[7.353888909649409123e-524, 4.4955720983409308285e-386, 1.066449465368049569e-187, 8.045861880022303448e-255, 9.77584156815087253e-534, 1.5588438623175014175e-350, 7.603433196713433069e-589, 2.6879131377082629524e-305, 7.7566280957146864975e-535, 1.279314043171800215e-341, 4.9780167775452836023e-568, 3.459936631191870434e-492, 2.6357596171096957204e-453]",8.203457425908073e-189,13
n estce bon moment réaliser dépendance mortifère énergies fossiles » analyse olivier gombert,"[3.9074438206694237884e-250, 8.363319648540490485e-511, 4.2852076518396541293e-304, 1.8672124660575158946e-423, 8.763759897689855375e-240, 4.7730482972091192838e-91, 9.749198907321939513e-111, 5.8239918174026157435e-489, 2.7182248069067926077e-215, 3.0867744239770490953e-519, 7.36960951689435918e-563, 5.379332054767523266e-457, 1.479483108942152609e-455]",3.671575613237784e-92,13
gros dos,"[6.977889865973683076e-492, 7.726082450697352654e-268]",3.863041225348676e-268,2
crainte espoir n en reste moins qu un rationnement quelques jours suffit manifestement modifier comportements,"[1.9798634283484810305e-366, 1.7832145070433184104e-382, 3.921410789325530005e-313, 1.9532268255835866389e-235, 4.0107092011962290683e-419, 7.3075906170301950788e-357, 5.5791407157946269796e-483, 1.3136670225776212915e-479, 2.002892752326181771e-447, 1.1019435522143357851e-419, 3.709980427293610519e-581, 3.759260911734673285e-379, 2.0914904619857686784e-491, 4.9396738701164473663e-462, 3.9461961586802843875e-430]",1.3021512170557244e-236,15
face l adversité premier temps modifie habitudes fait gros dos attendant ça passe,"[1.03229305743602742514e-395, 2.5612771791448107537e-351, 4.100848144180937291e-368, 8.1392472705377304907e-395, 9.212915485461535588e-491, 1.01914421352176229085e-524, 3.6500380419921686293e-60, 1.5738593445407798907e-486, 5.9726514405571287e-259, 8.228789501152136702e-507, 2.338651017375662452e-282, 2.7567946877896864368e-465, 1.8584459207740197945e-361]",2.8077215707632068e-61,13
précédent néerlandais,"[3.867468605678171439e-368, 9.803347321400628061e-58]",4.901673660700314e-58,2
cas véritable pénurie revanche menace transformerait contrainte,"[2.0746789084582758938e-521, 3.6937205428181791305e-171, 3.2463240326435144782e-417, 2.2759150309642983669e-463, 9.2812670038506175786e-660, 6.67767720951137254e-406, 7.883647780914357822e-444]",5.276743632597399e-172,7
moment choc pétrolier gouvernement néerlandais fini tirer conséquences boycott paysbas pays producteurs pétrole,"[6.630788056417172275e-369, 6.7124418718220927615e-425, 2.0856347575662121244e-253, 5.3190345395473264873e-431, 2.636992463460254863e-72, 7.0235896158643513432e-357, 6.139461031531579072e-239, 6.5763040411947917753e-490, 6.798265422743172762e-359, 5.549972547828263597e-353, 4.0582805293527512646e-203, 2.2454207291335599429e-228, 4.055499365240504894e-161]",2.028455741123273e-73,13
l interdiction absolue l usage voiture décrétée dimanche novembre puis autre puis troisième,"[4.86621159398894311e-258, 4.460188477915645743e-154, 4.0287185047639867756e-447, 2.0738168602712402206e-366, 2.590169266442957654e-418, 6.61959762471410045e-148, 1.743597558624001854e-361, 2.6500905844119024334e-239, 4.3021478781645497666e-250, 1.8996710093891053473e-422, 8.3418571499471851383e-374, 1.01276891834221562594e-228, 3.3568371747227365947e-273]",5.092001603771214e-149,13
tout monde s était mis vélo,"[1.2479120480767112062e-49, 5.400315112220248473e-107, 3.8052107103588262247e-187, 2.4860561605410970383e-393, 1.2329344751887710487e-404, 4.4418265504225804826e-551]",2.0798534134611854e-50,6
olivier razemon twitter facebook,"[1.3522687514036640428e-221, 1.727792622398653659e-325, 1.1114341561381330697e-409, 6.6777897445640735606e-379]",3.38067187850916e-222,4
compléter militants vélo imaginent société l avril petit souvenir cop tous vélo,"[1.10303629404526352215e-209, 2.0098900921072256132e-378, 3.379298956268977863e-279, 4.5530322805608575144e-311, 1.2242004477400357439e-165, 2.6611134404162730163e-534, 2.4561929605454307641e-237, 1.2808264384769054352e-336, 6.955671838830715179e-501, 3.8498607309734388623e-505, 1.1809941622293186781e-422, 2.5711734339367415889e-465]",1.0201670397833631e-166,12
novembre,[6.7237149897191125736e-250],6.723714989719112e-250,1
