clean_document_sentences,reader_attention_of_each_word,average_reader_attention,sentence_length
s oppose revanche systématisation portiques sécurité gares évoquée adversaire christian estrosi lr,"[4.0603814175143742367e-42, 6.2978231976803445523e-358, 1.2539877885760164888e-355, 3.2711822980018608027e-59, 1.0338881924703589916e-227, 2.0103461370255796504e-317, 1.9311767932635699102e-269, 1.1637113623693441397e-256, 1.8420460617713380163e-180, 1.3205858612836154925e-459, 9.823519452811624114e-249, 1.9509574073161347143e-429]",3.3836511812619785e-43,12
savoir plus « sécurisation gares moins trains trajets plus longs plus chers août patchwork pieux,"[4.9283565534470297886e-286, 5.6351483567595804118e-499, 1.2995512687716326459e-444, 3.2850422160426212919e-375, 1.1673938689200361964e-425, 6.29760004239535971e-512, 4.420862895334397389e-351, 2.555541086124095124e-373, 1.6493008889819312999e-395, 6.623182239650614611e-304, 8.0574771480587962675e-404, 3.3711849775623245113e-280, 1.9316872708010890836e-455, 3.758871959640030729e-334, 5.910472431838055159e-358]",2.247459937279252e-281,15
endehors sécurité promesses l extrêmedroite transports relèvent quadrature cercle pieu,"[2.694022702134653294e-364, 2.7606478881722713804e-370, 2.02907679182552142e-474, 3.4096113457979801413e-472, 6.665108729958498452e-305, 7.779431241732945448e-445, 2.6208779463347381353e-327, 1.3318840512096496048e-503, 1.33165440717824883145e-434, 3.4529819350516934515e-453]",6.665108729958498e-306,10
ligne n est vraiment définie discours fait lisse,"[1.0903056609443212358e-449, 3.205286121235169767e-466, 4.8956260397591948397e-493, 8.6575351088657646825e-433, 2.4565526994174593899e-458, 1.2512124022272214939e-514, 6.450212487692944774e-461, 1.1754362786217418974e-431]",0.0,8
c est parfois étrange s attend trouver aspérités ramasse quelques grumeaux,"[3.0908078170071119468e-396, 2.1235129789040189516e-481, 7.651374973213646658e-320, 6.167510128644154203e-501, 1.13538599646299365405e-369, 4.036737402235851238e-275, 2.0046360299632020123e-170, 3.5060339023489347193e-426, 1.4430569908040214698e-218, 9.891092570475322617e-360, 5.5674392714635247044e-304]",1.8223963908756382e-171,11
fil programmes découvre promesse transports scolaires gratuits bourgogne mesure prône aussi ps « taxe poidslourds étrangers » l est défense « petites lignes » train desservant « territoires ruraux » « navettes fluviales » banlieue parisienne,"[1.2011621709215732977e-436, 1.329731270414829125e-439, 2.5346103231546810442e-469, 3.8850628615123305454e-469, 9.320934761393990879e-434, 1.2995391859821393395e-526, 1.9748524014673707621e-270, 1.1188010174373799557e-470, 4.3664232505914896278e-380, 3.4786724780511590117e-476, 1.4464225946216445973e-122, 3.8896567264468460376e-486, 1.7402947513047745249e-248, 3.7977391900968491498e-379, 5.1474598864455965274e-510, 6.4298538259299664654e-428, 8.0855914555368325193e-308, 7.3635754505880250437e-358, 1.788291238544098392e-541, 1.2135985278466375997e-201, 1.2059330899665949244e-333, 1.2197510441432130699e-470, 8.963944999343303336e-207, 3.117309562669026607e-316, 8.6372666642116279576e-193, 3.5069676504612061422e-512, 2.011299179621341572e-518, 4.436713552756469897e-411, 5.4378894625952513675e-469, 7.675216634244435571e-403, 3.7976691514664283948e-404, 7.1998448116155372944e-462, 1.0628382900967484684e-501, 4.164032773275268286e-465, 2.9725245083651746425e-394, 2.3800571604758818667e-285]",4.017840540615679e-124,36
candidats fn déplorent comme tout monde retards ter convoient tous matins salariés travail,"[8.001355987368889207e-456, 2.0162561355265317341e-436, 3.8889290582140917235e-402, 1.142976864957626343e-495, 2.8248668349265088349e-335, 2.8510844233250892713e-439, 4.209143793270440283e-98, 6.048611765469838892e-417, 3.786693404010395846e-157, 5.530879193632628235e-411, 8.184413329960575126e-439, 2.157909713174178296e-305, 8.6368617748096728404e-412]",3.2378029179003385e-99,13
a marseille comme lyon parti veut faire sncf « véritable prestataire services » dès lors « comptable erreurs errances »,"[5.3342362738161427956e-223, 2.3843597160084778868e-376, 1.6442215530983980675e-295, 1.1917116447808021763e-439, 3.9354654353533073112e-286, 4.7552450524493197965e-333, 1.8432762153691924058e-114, 1.2625924100161551157e-387, 5.236330995619603257e-119, 2.9767478731083877882e-321, 1.9696715565190012891e-183, 9.3962045309665462844e-483, 9.28983988793220086e-428, 1.4731063531066050542e-531, 2.4690189265817684598e-396, 4.885998397556348061e-417, 5.4753763527808932033e-294, 6.4317621828554835077e-382, 1.9040326731848104534e-219, 1.074845802156069668e-256]",9.216642893395743e-116,20
promet renégocier contrat entre région sncf garantirait « ponctualité » amélioration l « état rames »,"[7.1044563638214428727e-172, 2.7484685334882973575e-186, 3.3615524562206417367e-421, 1.847827302422751664e-464, 3.972581585792694758e-293, 1.309817479756890405e-373, 3.4686789492744498837e-399, 1.04935497268661695935e-411, 3.0836218842326618397e-283, 2.008221867644830386e-230, 3.6645537413173106854e-286, 4.0024563910831461477e-312, 9.901194881962490674e-326, 4.892992610191146545e-154, 2.0083085991671009981e-434, 2.4922684200243026568e-72]",1.5576677625151892e-73,16
sans augmenter impôts donc,"[1.0244347262407761885e-512, 8.9047444282939593827e-399, 3.9071508442247746236e-417, 3.3992182508197356662e-416]",0.0,4
« chaque usager coûte an »,"[2.9643090382105485829e-438, 4.4640322931354842e-515, 5.496993428868078762e-488, 3.0360303283675460564e-467, 2.7686812878331328989e-424, 2.3241809715125607075e-475]",0.0,6
contrairement régions où fn mesure l emporter programme transports christophe boudot tête liste distingue redondances surtout nette inspiration libérale,"[6.156757870314872325e-369, 2.8817224630401530084e-430, 5.994436751135229523e-454, 4.4268938322322736015e-437, 4.155692269886029806e-458, 5.2936897981561271193e-353, 1.3388177094143839865e-421, 1.46916132198203447695e-291, 1.6243817431960194173e-408, 1.8010239019064135665e-368, 1.4417215792196776638e-469, 7.777532683664235181e-430, 2.1898309745840995821e-491, 6.755427062188375947e-379, 1.2166106166456835395e-459, 1.1024867904273743925e-460, 1.3162232981076769796e-442, 1.8111936684296521594e-430, 4.2446844688950983923e-269]",2.2340444573132097e-270,19
candidat frontiste tient économiser l argent public a calculé « usagers ter représentent population totale coûtent ainsi près an chacun contribuables »,"[3.5819243364006324145e-304, 1.1182888538306613539e-347, 1.846220367228531681e-379, 4.3193379798709889394e-282, 2.239063038436913692e-421, 6.750778313723567556e-385, 1.41610438001055444e-499, 7.861055956557213063e-479, 7.81260938995736188e-493, 1.0341349688071750223e-514, 1.6715957184413892873e-492, 1.8627555312416135106e-458, 4.6097193548224916656e-426, 4.0008588935889306694e-466, 6.2022315744736469663e-490, 2.7139808012743555536e-341, 4.201353290790633519e-466, 1.3588970267718368134e-474, 9.826956453136446563e-389, 1.3840178239450485488e-500, 1.3143948890828281425e-373, 7.030119033427078944e-530]",1.963335445395904e-283,22
fn veut dès lors « ouvrir concurrence » transports quotidien « faire apparaître billet coût réel transport »,"[5.91822696646899795e-433, 7.784688119962006474e-391, 9.60348266200605396e-320, 8.158638689439789026e-478, 9.107929274525518204e-363, 1.467006838969446396e-253, 4.0181393515278823194e-373, 4.715013818778215761e-406, 9.091382460311872884e-437, 2.621817833534158794e-485, 5.000653672562729716e-529, 2.9198690180779942542e-447, 2.0144217668974309752e-441, 4.3782110962290164904e-443, 1.7714283569446632203e-504, 7.4662366661954038947e-497, 6.85452793330091261e-547, 4.4750598089903072262e-330]",8.150037994274702e-255,18
car régions actuelles qualifiées « républiques socialistes » « l usager n en paye maximum »,"[5.2184186814746817825e-379, 6.830641910716934087e-500, 1.3422829973330018809e-498, 5.9461118632041666047e-446, 7.279173779201706365e-471, 3.4468334929906114533e-376, 4.379006371836679066e-218, 3.2351323646802129106e-374, 7.833036282506275499e-272, 5.90010393258239201e-452, 2.1524402087134278296e-467, 7.6680143851591815487e-259, 1.5852514967514282152e-522, 3.1692023714493065632e-231, 6.562691242790464585e-505, 1.1974161547150151108e-400]",2.7368789823981225e-219,16
outre question « limiter nombre possibilités réduction tarifs » notamment « demandeurs d asile » « bénéficiaires l aide médicale d état ame »,"[9.144825909244744378e-501, 1.9623297848648160527e-461, 1.1209504665885999582e-344, 2.5683343289909793247e-440, 2.749016716919452418e-429, 1.8485214977805803967e-513, 1.1628078524692306803e-433, 1.8683290152742111802e-429, 3.3874376990896352647e-409, 1.141981634502811792e-478, 1.4022456367697108992e-386, 3.0311674839513940766e-489, 8.714387535479208253e-455, 1.9760714533177686588e-279, 6.897848532685683284e-470, 8.2716982591375930473e-278, 5.208487791677921467e-495, 1.7052036505493766472e-304, 3.712982163010886878e-497, 2.8995316982188299792e-506, 9.4705278097337650745e-430, 1.587022661256957338e-417, 2.0324446195371087438e-434, 1.1622092981049804495e-523]",3.5288772518622374e-279,24
non grands projets,"[8.1794864773319781257e-414, 9.648089614106159858e-468, 1.1477361583107126661e-334]",0.0,3
parti d extrêmedroite globalement hostile grandes infrastructures,"[3.107386514490499732e-455, 1.010819829753983915e-340, 7.158008490123728707e-500, 2.9172054808682982882e-388, 6.736883201954467907e-415, 5.4614628480352334136e-333, 1.0524198905347120358e-264]",1.50345698647816e-265,7
pays loire s oppose depuis longtemps construction l aéroport,"[8.7834867032556386425e-393, 9.09722519642999455e-253, 5.2383175161714224354e-500, 1.456709378859188328e-389, 1.2319929734883405201e-463, 5.344810281121617265e-308, 4.3917312528487955172e-453, 4.459438289715611983e-338, 3.812663753154310879e-398]",1.0108027996033328e-253,9
revanche candidats frontistes soutiennent subventions aéroports centre,"[2.5983207432463950135e-383, 5.671723194795130666e-461, 9.0350955607673376566e-467, 1.5897894820897500489e-431, 1.00474112596849247834e-386, 1.2880916437200976754e-485, 3.2397728786219866593e-485]",0.0,7
iledefrance candidat wallerand saintjust s oppose grand paris prônant l inverse « rénovation structures existantes »,"[2.4325159812452616882e-404, 9.18894918363824002e-399, 1.3440170725589498995e-313, 3.0369582786708988382e-327, 6.246473906562943056e-203, 3.5303645710598237659e-454, 4.1193667981227515213e-407, 3.3697059097046429273e-319, 4.7501626169618654216e-434, 3.8986488173200995906e-466, 1.8169901475999532452e-431, 1.4775352904352178057e-366, 4.9433314235919491345e-458, 4.610192475503814856e-389, 9.108202463447157606e-357, 2.5284618848731991802e-448]",3.904046191601839e-204,16
fn refuse lignes grande vitesse dont viabilité toute façon assez hypothétique lgv celle doit parcourir provence,"[6.887006649348143357e-341, 1.3700126609044361842e-375, 1.2595687797219431752e-275, 1.6905355793833697648e-455, 2.8080498046492521988e-357, 1.664013618109812283e-313, 6.1615091703587661795e-394, 4.718858082181149878e-398, 6.6260625208539175783e-394, 1.0118632240176453507e-465, 1.534404790140702315e-398, 8.863843781157230784e-473, 7.949529981156271515e-430, 1.882254971300693618e-264, 6.7616290070458353203e-432, 1.4257785674295009945e-330]",1.1764093570708058e-265,16
vallée rhône,"[7.0428666220207693e-399, 1.8764858350651749865e-284]",9.382429175325875e-285,2
boudot rejette toute nouvelle ligne rive droite rhône qu il qualifie « gaspillage »,"[5.322087284634494659e-402, 4.6209085631693812105e-258, 2.8535468671715816696e-288, 4.3180119900889870944e-329, 1.13993249421291962205e-440, 1.2824024688360054914e-371, 1.7282286382792274601e-353, 1.1567865125029245186e-317, 2.9871724830739583765e-324, 3.021538032620953996e-418, 1.9240695967329446641e-354, 1.0512098014939867478e-245, 1.935446480584065927e-496, 1.2044349163447461016e-234]",8.603106545394701e-236,14
aimerait outre supprimer dessertes ferroviaires « heures creuses »,"[2.6465572479217144087e-363, 8.298460994513028634e-323, 9.50546754911709934e-334, 5.4213782649652339463e-320, 1.05588123994323009695e-380, 1.3011969053524029557e-314, 1.17193094208788818e-412, 3.2728805035385668433e-416, 7.0538507671504098094e-456]",1.44578037e-315,9
fn revanche grand défenseur transports routiers,"[2.7401232720811468429e-431, 2.1811606765391541626e-358, 1.5415828648892345698e-392, 1.0405489780394386976e-367, 4.8317936682103206993e-368, 8.6758831755368856004e-265]",1.4459805292561475e-265,6
centre candidat philippe loiseau souhaite « investir construction routes » préoccupation partagée,"[4.4422229199963889177e-343, 1.3232078076229803928e-290, 6.316584358647162999e-296, 5.4373929382742945952e-235, 1.4347004691891052856e-264, 2.1676103159379659041e-311, 1.2788927522569974697e-325, 2.8132151581059274798e-480, 4.9156577662968101263e-362, 4.250401059981189136e-303, 3.5216746062510710796e-314, 4.1607654865368628927e-419]",4.531160781895246e-236,12
boudot lyon répète plusieurs reprises programme,"[7.40067915151528452e-364, 2.7974110545909116004e-423, 3.865223896358698293e-397, 2.907743992168450318e-488, 4.141595980396764431e-459, 6.268837800950482922e-361]",0.0,6
normandie nicolas bay veut « tronçons routiers » supplémentaires,"[4.1951894436190425665e-496, 4.1304510211974969626e-316, 1.15655348440741245767e-386, 5.0128721899924449574e-332, 3.2228506267286044366e-432, 2.8867217492373724539e-325, 5.521008499640410954e-445, 8.8782582296035562846e-471, 5.779007654794917755e-360]",4.58939e-317,9
marine pen vélo,"[2.3537289528192210048e-307, 3.0608482162565441372e-383, 2.4587217858011170207e-392]",7.84576317606407e-308,3
bonne position l emporter présidente fn n oublie vélo,"[1.0667573728138960649e-440, 1.0220944997010624474e-398, 2.4864846965002969076e-403, 2.3913999317850108376e-458, 3.3422030215819189262e-285, 7.510237287875225871e-425, 1.5202801566581669039e-433, 1.18141716212468320675e-327, 8.954669086730689029e-237]",9.949632318589655e-238,9
interrogée comme tous autres candidats l association régionale adav s est fendue d une réponse contrairement adversaire xavier bertrand lr,"[4.568928392056743024e-487, 1.1253549850103027012e-339, 5.404859507808150682e-379, 1.1309801094860794476e-354, 7.594930262509964961e-517, 2.6294361626066024557e-366, 8.214893274383034248e-460, 1.0401696042049307683e-310, 1.5698749094888219452e-492, 2.1535441953043080548e-434, 4.3658969448503654317e-527, 1.0518503904839094367e-406, 2.772914062453526409e-410, 9.022742416288440053e-513, 1.7335078405203010644e-255, 7.425420972418626083e-515, 1.4695606910666938995e-373, 6.415553688926286438e-431, 6.928186886777875086e-365, 4.8465000612433391438e-470]",8.667539202601505e-257,20
mme pen souscrit l ensemble points avancés l association avant préciser courrier daté novembre reçu l adav décembre « transport vélo permettra résoudre problème l engorgement réseau routier pollution résulte »,"[9.59891265687255147e-448, 1.6202399916617541738e-333, 5.415325560868454016e-386, 7.2997817337091657853e-379, 3.4161562298821976436e-447, 2.3184366215815756716e-412, 8.557229901059985869e-219, 4.774866805364968863e-469, 8.889923508012858694e-310, 1.9490503687579637037e-266, 1.06669538515305883115e-318, 1.5036015258549445067e-362, 4.956982521256657054e-365, 1.8732360137797930938e-358, 2.67269166470542112e-350, 1.4778990513161217355e-436, 3.1714604331436464457e-422, 8.614377116025482983e-527, 1.7789625916108836272e-463, 1.0146357550800227825e-475, 1.7966110408111375118e-434, 1.2322676707371621176e-507, 3.4583907032485574995e-505, 3.2978575884010632817e-478, 1.7156530265089481441e-319, 1.063222884209547133e-341, 1.7454765048073812528e-380, 3.670871169641818377e-387, 4.4201959443775575635e-386, 4.4171437736611210175e-407, 1.238539583368071557e-412]",2.7603967422774148e-220,31
olivier razemon municipales propositions simplistes fn transports,"[1.15730126184111597064e-498, 1.3005054352672109655e-217, 5.9714973637522794943e-368, 3.7311470451906857605e-321, 6.1410248892280080494e-345, 1.9056627727151901304e-347, 1.2437064200416510183e-173]",1.7767234572023587e-174,7
