comment_sentences,word_mover_distance,useful_wmd
comme toujours oublie vélo peut être combiné transports commun comme solution « dernier kilomètre » plutôt  cinq derniers kilomètres ,2.0079685866796826,0
bon article julien demade monde récemment ,2.73112941525928,0
«les déplacements îledefrance  engorgement pollution gabegie» ,2.442584634973419,0
 ,inf,0
bus autocars n’ont ni rapidité ni capacité d’un mode transport ferré remplacer rame rer a faut exemple… 27 autobus standards 12 mètres  vu vitesse moyenne plus faible faut encore davantage bus assurer fréquence ,1.262257632341034,1
voit n’avez jamais voyage d’autres pays comme ru bus moyen transport pratique beaucoup plus flexible train bien plus apte vie tous jours quand n’a voiture qu’on peut rouler 20km a velo ,1.9989409081693732,0
j’habite a londres prend bus quotidiennement presque tout a fait d’accord matthieu n’est juste realiste d’imaginer bus a place transport masse tel rer info londres investi 148 milliards livres projet crossrail type rer pense deja a crossrail 2 ,1.278864044686581,1
outre fait si si j’ai voyagé d’autres pays ru j’y vais demain bus train voit n’as… lu message avant d’y répondre ,2.1874914620455566,0
oui c’est beaucoup 1 moins cher 2 plus rapide déployer lignes train ,1.6009361172028054,1
croissance terminée temps joue contre ,2.1429195512013326,0
absolument convaincu moins cher exploiter tel volume plus rapide déployer certes si c’est retrouver coincé circulation bah euh… ,1.5398031975669528,1
parle remplacer rer a bus ,3.918885180295684,0
parle développement nouveaux tec ,2.635587852949525,0
projet mettre rer a partout france idf ,2.8084785561756416,0
superbe programme  rer a chaque commune d’idf ,3.0719210197532956,0
trouve opposants grand paris l’extrêmegauche jusqu’à l’extrêmedroite projet totalement inepte soi n’a fn détracteur ,1.5359381663940792,1
faut dire 30 milliards projet plutôt 50 60 intégrant retards surcoûts vont bénéficier égoïstement quelques franciliens privilégiés lieu profiter tous français tracés nouvelles lignes évitent d’ailleurs soigneusement zones plus pauvres d’iledefrance renforçant encore plus ségrégation raciale dont victimes leurs habitants ,1.1866931959820661,1
cet argent pourrait installer fibre optique tout territoire mener vraie politique repeuplement certaines régions réduisant ainsi considérablement tensions sociales sentiment d’insécurité îledefrance ,1.2181450545468606,1
« faut dire 30 milliards projet … vont bénéficier égoïstement quelques franciliens privilégiés lieu profiter tous français » ,1.7424149993939937,1
donc faudrait faire aucun projet transport bénéficie 100 français  c’est gagné… ,2.213911176948352,0
« tracés nouvelles lignes évitent d’ailleurs soigneusement zones plus pauvres d’iledefrance » ,1.768472225406296,1
sevran  livry gargan  clichy sous bois  montfermeil  saintdenis  bobigny  aubervilliers  aulnay sous bois  toutes villes desservies projet ,1.9792340146341745,0
« cet argent pourrait installer fibre optique tout territoire mener vraie politique repeuplement certaines régions » ,1.7033818849645028,1
bah oui permettrait raccourcir temps trajet déplacements banlieuebanlieue îledefrance l’objectif principal gpx autres projets complémentaires  tangentielle nord tangentielle ouest tramtrain evrymassy ,1.4774407050855702,1
oui puis peut tenter d’améliorer 13 ça réduira beaucoup fluidité ligne métros déjà assez fréquente donc mieux peut avoir wagons plus optimisé ,1.833660333949718,0
l’extension ligne 14 vraiment solution semble plus optimal ,2.292602950243977,0
temps vu 75 déplacements idf font moins 5km ferait mieux consacrer cet argent déployer vrais infrastructures cyclables voire subventionner l’achat vae ceux peuvent vraiment rouler vélo classique ,1.2244384273845432,1
 cf julien demade opus cité ,2.660764735220627,0
c’est vrai plutot depenser toujours plus transport construction routehabitations etc peut etre temps repenser terme d’aménagement territoire l’echelle nationale bon chaque région defendant petit bout gras peut probable politiques prospectivistes long terme etablies ,1.4621460263932422,1
fibre optique l’accès internet très loin d’être cause chômage donc désertification pays cause c’est fondamentalement manque croissance donc d’emploi si autant provinciaux contraignent monter paris c’est simplement manque d’opportunités professionnelles région ,1.1406173817898693,1
finira bien jour accepter l’idée raisons physiques croissance terminée qu’il va donc falloir totalement réorganiser société fonctionner situation décroissance structurelle c’est première l’histoire l’humanité ,1.1793827286157903,1
« low tech  comment entrer l’ère sobriété énergétique » ,3.0167794311510217,0
 ,inf,0
» cause chômage donc désertification pays cause c’est fondamentalement manque croissance donc d’emploi » ,2.083239130236088,0
donc gros cause chômage c’est manque d’emploi 😉 ,2.7787226684889705,0
raison n’est fibre optique va soudain « repeupler » régions parler « vraie politique repeuplement certaines régions » parce qu’il a « fausses »  sans préciser c’est langue bois ,1.4671173663948118,1
lisez avant répondre ,2.4772236255731985,0
« cause c’est fondamentalement manque croissance donc d’emploi » ,2.376893266224461,0
